HMY,HPROPERTY,HUNITTYPE,SCODE,SRENT,DSQFT,IRENTALTYPE,SDEPOSIT0,SDEPOSIT1,SDEPOSIT2,SDEPOSIT3,SDEPOSIT4,SDEPOSIT5,SDEPOSIT6,SDEPOSIT7,SDEPOSIT8,SDEPOSIT9,SPASTRENT0,SPASTRENT1,SPASTRENT2,SPASTRENT3,SPASTRENT4,SPASTRENT5,SPASTRENT6,SPASTRENT7,SPASTRENT8,SPASTRENT9,SPASTRENT10,SPASTRENT11,DTPASTRENTINC0,DTPASTRENTINC1,DTPASTRENTINC2,DTPASTRENTINC3,DTPASTRENTINC4,DTPASTRENTINC5,DTPASTRENTINC6,DTPASTRENTINC7,DTPASTRENTINC8,DTPASTRENTINC9,DTPASTRENTINC10,DTPASTRENTINC11,SFIELD0,SFIELD1,SFIELD2,SFIELD3,SFIELD4,SFIELD5,SFIELD6,SFIELD7,SFIELD8,SFIELD9,IRENTREADY,AMENITY1,AMENITY2,AMENITY3,AMENITY4,AMENITY5,AMENITY6,AMENITY7,AMENITY8,AMENITY9,AMENITY10,AMENITY11,AMENITY12,AMENITY13,AMENITY14,AMENITY15,AMENITY16,AMENITY17,AMENITY18,AMENITY19,AMENITY20,EXCLUDE,PUCODE,SCONTRACTNO,CCONTRACTRENT,IBEDROOMS,CSURCHARGE,FSETASIDE,CUTILALLOW,STACT1,STACT2,HCONTRACT,SELIG,SALTID,HBLDG,BOCC1,BOCC2,dtStamp,dtAvailable,dtHoldUntil,hProspect,sStatus,dtVacant,dtReady,hFloor,iType,iSegmentType,hLocation,hUserCreatedBy,hUserModifiedBy,dtCreated,dtLastModified,iRentObject,hCommMLA,hLeaseType,bNoUHTrigger,hForeigndb,sExtReference,iTotalUnits,iTotalRooms,bPortalExcluded,iPortalDisplayRank,iMarketRentMethod,iMktRentAdjMethod,dMktRentAdjAmount,dMktRentAdjPercent,dtTermination,iMarketDateMethod,dtMarket,tRowVersion,iMktRentalType,dUnitWidth,dUnitDepth,dUnitHeight,iWalkOrder,sUnitDescription,sUnitDimensions,iTypeUnit,hCopyFrom,dtRehabScheduled
1244,883,NULL,8806,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lt_3055 8806    ,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,110,NULL,0,0,NULL,NULL,NULL,NULL,1,6,0,NULL,NULL,257,NULL,0,NULL,NULL,0,0,0,0,NULL,0,NULL,0x00000000021D09BB,0,0,0,0,0,NULL,NULL,0,257,NULL
1245,883,NULL,8806MEZZ,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lt_3055 8806MEZZ,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,1,7,0,NULL,NULL,258,NULL,0,NULL,NULL,0,0,0,0,NULL,0,NULL,0x00000000021D09BD,0,0,0,0,0,NULL,NULL,0,258,NULL
1246,883,NULL,8808MEZZ,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lt_3055 8808MEZZ,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,111,NULL,0,0,NULL,NULL,NULL,NULL,1,8,0,NULL,NULL,259,NULL,0,NULL,NULL,0,0,0,0,NULL,0,NULL,0x00000000021D09BF,0,0,0,0,0,NULL,NULL,0,259,NULL
1247,883,NULL,8810,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lt_3055 8810    ,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,110,NULL,0,0,NULL,NULL,NULL,NULL,1,9,0,NULL,NULL,260,NULL,0,NULL,NULL,0,0,0,0,NULL,0,NULL,0x00000000021D09C1,0,0,0,0,0,NULL,NULL,0,260,NULL
1248,883,NULL,8810MEZZ,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lt_3055 8810MEZZ,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,111,NULL,0,0,NULL,NULL,NULL,NULL,1,10,0,NULL,NULL,261,NULL,0,NULL,NULL,0,0,0,0,NULL,0,NULL,0x00000000021D09C3,0,0,0,0,0,NULL,NULL,0,261,NULL
1249,883,NULL,8811,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,lt_3055 8811    ,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,110,NULL,0,0,NULL,NULL,NULL,NULL,1,0,0,NULL,NULL,262,NULL,0,NULL,NULL,0,0,0,0,NULL,0,NULL,0x00000000021D09C5,0,0,0,0,0,NULL,NULL,0,262,NULL
1250,883,NULL,8812,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lt_3055 8812    ,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,110,NULL,0,0,NULL,NULL,NULL,NULL,1,11,0,NULL,NULL,263,NULL,0,NULL,NULL,0,0,0,0,NULL,0,NULL,0x00000000021D09C7,0,0,0,0,0,NULL,NULL,0,263,NULL
1251,883,NULL,8814,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lt_3055 8814    ,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,110,NULL,0,0,NULL,NULL,NULL,NULL,1,12,0,NULL,NULL,264,NULL,0,NULL,NULL,0,0,0,0,NULL,0,NULL,0x00000000021D09C9,0,0,0,0,0,NULL,NULL,0,264,NULL
1252,883,NULL,8816,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lt_3055 8816    ,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,110,NULL,0,0,NULL,NULL,NULL,NULL,1,13,0,NULL,NULL,265,NULL,0,NULL,NULL,0,0,0,0,NULL,0,NULL,0x00000000021D09CB,0,0,0,0,0,NULL,NULL,0,265,NULL
1253,883,NULL,8818,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lt_3055 8818    ,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,110,NULL,0,0,NULL,NULL,NULL,NULL,1,14,0,NULL,NULL,266,NULL,0,NULL,NULL,0,0,0,0,NULL,0,NULL,0x00000000021D09CD,0,0,0,0,0,NULL,NULL,0,266,NULL
1254,883,NULL,8818MEZZ,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lt_3055 8818MEZZ,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,111,NULL,0,0,NULL,NULL,NULL,NULL,1,15,0,NULL,NULL,267,NULL,0,NULL,NULL,0,0,0,0,NULL,0,NULL,0x00000000021D09CF,0,0,0,0,0,NULL,NULL,0,267,NULL
1255,883,NULL,8820_22 ,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lt_3055 8820_22 ,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,110,NULL,0,0,NULL,NULL,NULL,NULL,1,16,0,NULL,NULL,268,NULL,0,NULL,NULL,0,0,0,0,NULL,0,NULL,0x00000000021D09D1,0,0,0,0,0,NULL,NULL,0,268,NULL
1256,883,NULL,8824,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lt_3055 8824    ,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,110,NULL,0,0,NULL,NULL,NULL,NULL,1,17,0,NULL,NULL,269,NULL,0,NULL,NULL,0,0,0,0,NULL,0,NULL,0x00000000021D09D3,0,0,0,0,0,NULL,NULL,0,269,NULL
1257,883,NULL,8824MEZZ,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lt_3055 8824MEZZ,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,111,NULL,0,0,NULL,NULL,NULL,NULL,1,18,0,NULL,NULL,270,NULL,0,NULL,NULL,0,0,0,0,NULL,0,NULL,0x00000000021D09D5,0,0,0,0,0,NULL,NULL,0,270,NULL
1258,883,NULL,8826,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lt_3055 8826    ,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,110,NULL,0,0,NULL,NULL,NULL,NULL,1,19,0,NULL,NULL,271,NULL,0,NULL,NULL,0,0,0,0,NULL,0,NULL,0x00000000021D09D7,0,0,0,0,0,NULL,NULL,0,271,NULL
1259,883,NULL,8826MEZZ,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lt_3055 8826MEZZ,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,111,NULL,0,0,NULL,NULL,NULL,NULL,1,20,0,NULL,NULL,272,NULL,0,NULL,NULL,0,0,0,0,NULL,0,NULL,0x00000000021D09D9,0,0,0,0,0,NULL,NULL,0,272,NULL
1260,886,NULL,4732,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lt_3059 4732    ,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,112,NULL,0,0,NULL,NULL,NULL,NULL,1,0,0,NULL,NULL,290,NULL,0,NULL,NULL,0,0,0,0,NULL,0,NULL,0x00000000021D379B,0,0,0,0,0,NULL,NULL,0,290,NULL
1261,886,NULL,4734_36 ,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lt_3059 4734_36 ,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,112,NULL,0,0,NULL,NULL,NULL,NULL,1,0,0,NULL,NULL,291,NULL,0,NULL,NULL,0,0,0,0,NULL,0,NULL,0x00000000021D379D,0,0,0,0,0,NULL,NULL,0,291,NULL
1262,886,NULL,4738,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lt_3059 4738    ,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,112,NULL,0,0,NULL,NULL,NULL,NULL,1,0,0,NULL,NULL,292,NULL,0,NULL,NULL,0,0,0,0,NULL,0,NULL,0x00000000021D379F,0,0,0,0,0,NULL,NULL,0,292,NULL
1263,886,NULL,4740,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lt_3059 4740    ,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,112,NULL,0,0,NULL,NULL,NULL,NULL,1,0,0,NULL,NULL,293,NULL,0,NULL,NULL,0,0,0,0,NULL,0,NULL,0x00000000021D37A1,0,0,0,0,0,NULL,NULL,0,293,NULL
1264,886,NULL,4742,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lt_3059 4742    ,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,112,NULL,0,0,NULL,NULL,NULL,NULL,1,0,0,NULL,NULL,294,NULL,0,NULL,NULL,0,0,0,0,NULL,0,NULL,0x00000000021D37A3,0,0,0,0,0,NULL,NULL,0,294,NULL
1265,886,NULL,4744,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lt_3059 4744    ,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,112,NULL,0,0,NULL,NULL,NULL,NULL,1,0,0,NULL,NULL,295,NULL,0,NULL,NULL,0,0,0,0,NULL,0,NULL,0x00000000021D37A5,0,0,0,0,0,NULL,NULL,0,295,NULL
1266,886,NULL,4746,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lt_3059 4746    ,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,112,NULL,0,0,NULL,NULL,NULL,NULL,1,0,0,NULL,NULL,296,NULL,0,NULL,NULL,0,0,0,0,NULL,0,NULL,0x00000000021D37A7,0,0,0,0,0,NULL,NULL,0,296,NULL
1267,886,NULL,4748,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lt_3059 4748    ,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,112,NULL,0,0,NULL,NULL,NULL,NULL,1,0,0,NULL,NULL,297,NULL,0,NULL,NULL,0,0,0,0,NULL,0,NULL,0x00000000021D37A9,0,0,0,0,0,NULL,NULL,0,297,NULL
1268,886,NULL,4750,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lt_3059 4750    ,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,112,NULL,0,0,NULL,NULL,NULL,NULL,1,0,0,NULL,NULL,298,NULL,0,NULL,NULL,0,0,0,0,NULL,0,NULL,0x00000000021D37AB,0,0,0,0,0,NULL,NULL,0,298,NULL
1269,886,NULL,4752,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lt_3059 4752    ,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,112,NULL,0,0,NULL,NULL,NULL,NULL,1,0,0,NULL,NULL,299,NULL,0,NULL,NULL,0,0,0,0,NULL,0,NULL,0x00000000021D37AD,0,0,0,0,0,NULL,NULL,0,299,NULL
1270,886,NULL,4754,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lt_3059 4754    ,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,112,NULL,0,0,NULL,NULL,NULL,NULL,1,0,0,NULL,NULL,300,NULL,0,NULL,NULL,0,0,0,0,NULL,0,NULL,0x00000000021D37AF,0,0,0,0,0,NULL,NULL,0,300,NULL
1271,886,NULL,4756_58 ,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lt_3059 4756_58 ,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,112,NULL,0,0,NULL,NULL,NULL,NULL,1,0,0,NULL,NULL,301,NULL,0,NULL,NULL,0,0,0,0,NULL,0,NULL,0x00000000021D37B1,0,0,0,0,0,NULL,NULL,0,301,NULL
